"region","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha"
1,1,0.00996696554367846,0.236483652512016,0.145471704257713,0.406940388858669,0.0193045772479523,1.23118243485567,0.664318439463951,0.43011491975882
1,2,0.0123068371979805,0.366392268588074,0.646233214792325,0.0648159069880408,0.0193045772479523,1.23118243485567,0.738351421560477,0.43011491975882
1,3,0.0130269198791755,0.427148085713896,0.822237943192163,0.043481588210322,0.0193045772479523,1.23118243485567,0.772975255278344,0.43011491975882
1,4,0.0145940419716074,0.451810052085667,0.936797533197534,0.0242751966566075,0.0193045772479523,1.23118243485567,0.787029741963026,0.43011491975882
1,5,0.0155209601279101,0.485679348739068,1.01225076179051,0.0223557320113151,0.0193045772479523,1.23118243485567,0.806331348804062,0.43011491975882
1,6,0.0131556623352199,0.527147099023808,1.08498347930742,0.0161201945756657,0.0193045772479523,1.23118243485567,0.829963201002502,0.43011491975882
1,7,0.0154064538362574,0.523198220374364,1.14389840727209,0.0167113170055154,0.0193045772479523,1.23118243485567,0.827712793976501,0.43011491975882
1,8,0.0133867969739698,0.570556166002932,1.19498709158051,0.0124573111224346,0.0193045772479523,1.23118243485567,0.854701380621095,0.43011491975882
1,9,0.0151687527735113,0.543945391493035,1.23632812497979,0.0111640429319628,0.0193045772479523,1.23118243485567,0.839536297254242,0.43011491975882
1,10,0.0151031486934022,0.580079481018988,1.27595919856742,0.0119896955473718,0.0193045772479523,1.23118243485567,0.860128575763182,0.43011491975882
1,11,0.0161438135505977,0.606296050923439,1.31635413358365,0.0116979872432985,0.0193045772479523,1.23118243485567,0.875069007806829,0.43011491975882
1,12,0.0171286622034791,0.607573492897204,1.35426655634604,0.00897650214182105,0.0193045772479523,1.23118243485567,0.875797002928551,0.43011491975882
1,13,0.0211313458340277,0.63664090081057,1.38416579973449,0.009872037143674,0.0193045772479523,1.23118243485567,0.892362085019663,0.43011491975882
1,14,0.0167609938380824,0.621864264836732,1.41768208282091,0.00848818074602826,0.0193045772479523,1.23118243485567,0.883941100642017,0.43011491975882
1,15,0.0217905729940601,0.64525374297003,1.44721150796773,0.00847544417073789,0.0193045772479523,1.23118243485567,0.897270415264811,0.43011491975882
1,16,0.0193172383996017,0.646186671596169,1.47469778342095,0.0077560844421763,0.0193045772479523,1.23118243485567,0.897802077369778,0.43011491975882
1,17,0.0217681172900766,0.681895527993674,1.50234802217334,0.00730779670545677,0.0193045772479523,1.23118243485567,0.918152021863191,0.43011491975882
1,18,0.0182009115452989,0.673273981266135,1.52594022836212,0.00638964571144799,0.0193045772479523,1.23118243485567,0.913238731014564,0.43011491975882
1,19,0.0180091871063541,0.672401555581566,1.54933045903401,0.00619533464673596,0.0193045772479523,1.23118243485567,0.912741548633309,0.43011491975882
1,20,0.0196554494636617,0.711145153755269,1.57204275519326,0.00604429679215023,0.0193045772479523,1.23118243485567,0.934820947187362,0.43011491975882
1,21,0.0252975349562439,0.686855024602331,1.59648989492666,0.00713727858215788,0.0193045772479523,1.23118243485567,0.920978364985971,0.43011491975882
1,22,0.0220401746236143,0.68556427129434,1.61721327362639,0.00588652475343331,0.0193045772479523,1.23118243485567,0.920242783933475,0.43011491975882
1,23,0.0187339125747291,0.742947393942608,1.63870212757946,0.00648257850223776,0.0193045772479523,1.23118243485567,0.952944569388373,0.43011491975882
1,24,0.0219039646653638,0.737455271486611,1.66061491421731,0.00634508949201457,0.0193045772479523,1.23118243485567,0.949814690741843,0.43011491975882
1,25,0.0228450748736923,0.751256390055479,1.68332115311723,0.00642068315970893,0.0193045772479523,1.23118243485567,0.95767974230488,0.43011491975882
1,26,0.0202239826265165,0.708442058713524,1.7048719023453,0.00701101986521066,0.0193045772479523,1.23118243485567,0.933280493652597,0.43011491975882
1,27,0.0202656333565126,0.738669340042403,1.72683890853981,0.00609940381218451,0.0193045772479523,1.23118243485567,0.950506570298178,0.43011491975882
1,28,0.0274815554208169,0.748521009776556,1.74541858485428,0.00473501722916398,0.0193045772479523,1.23118243485567,0.956120889895136,0.43011491975882
1,29,0.0188782213968289,0.746345943401631,1.76157128615247,0.0050071827237193,0.0193045772479523,1.23118243485567,0.954881352019531,0.43011491975882
1,30,0.0247968562274088,0.761302067207942,1.77934197691044,0.00502092532142868,0.0193045772479523,1.23118243485567,0.963404623834988,0.43011491975882
1,31,0.0205578404264802,0.765726556733576,1.79745979251111,0.00489635104412571,0.0193045772479523,1.23118243485567,0.96592607440333,0.43011491975882
1,32,0.0225846030173811,0.803141732750902,1.81540467202446,0.00520950063453884,0.0193045772479523,1.23118243485567,0.987248424990202,0.43011491975882
1,33,0.0230571948821148,0.821067091278622,1.83379936881213,0.0053871563173995,0.0193045772479523,1.23118243485567,0.997463819373124,0.43011491975882
1,34,0.0231026894501219,0.776808027394233,1.8540434562362,0.00568155057109873,0.0193045772479523,1.23118243485567,0.972241239199969,0.43011491975882
1,35,0.020192822349335,0.805253802742841,1.87587052019997,0.00634250488100575,0.0193045772479523,1.23118243485567,0.988452062167033,0.43011491975882
1,36,0.025264294120804,0.807869296445998,1.89544102539508,0.00480737063657463,0.0193045772479523,1.23118243485567,0.989942593005927,0.43011491975882
1,37,0.0261593938134544,0.802445894848322,1.91253785825961,0.00504949770544128,0.0193045772479523,1.23118243485567,0.986851877351256,0.43011491975882
1,38,0.0232821563435654,0.828918121671634,1.93176504460045,0.00539105248044843,0.0193045772479523,1.23118243485567,1.00193800445862,0.43011491975882
1,39,0.0223243883284588,0.830131169594879,1.94888992147428,0.00450938345084873,0.0193045772479523,1.23118243485567,1.0026293023717,0.43011491975882
1,40,0.0215955892298764,0.847702147254734,1.96523925762736,0.00525256573480133,0.0193045772479523,1.23118243485567,1.0126427403853,0.43011491975882
1,41,0.0220033548834659,0.908858276782148,1.98123392737529,0.00484569986752228,0.0193045772479523,1.23118243485567,1.04749470616827,0.43011491975882
1,42,0.0249555307295935,0.880662083520989,1.99988134715353,0.00496752015773371,0.0193045772479523,1.23118243485567,1.03142611630914,0.43011491975882
1,43,0.0307841437831178,0.842014701455163,2.01702015106393,0.00485009604055914,0.0193045772479523,1.23118243485567,1.00940154987944,0.43011491975882
1,44,0.0250601459697687,0.855804542945213,2.03465725981672,0.00432338526013898,0.0193045772479523,1.23118243485567,1.01726017480351,0.43011491975882
1,45,0.0246732594168672,0.855551323440817,2.04954936151276,0.00458965838665771,0.0193045772479523,1.23118243485567,1.01711586878593,0.43011491975882
1,46,0.0240771526241609,0.870043066177703,2.0659035204137,0.0046124592639795,0.0193045772479523,1.23118243485567,1.02537449675838,0.43011491975882
1,47,0.0284286362026031,0.907326501696358,2.08113926334207,0.00416233714695321,0.0193045772479523,1.23118243485567,1.04662177040059,0.43011491975882
1,48,0.0229063857576948,0.889604021530727,2.09637864959175,0.00497197302164424,0.0193045772479523,1.23118243485567,1.03652199336933,0.43011491975882
1,49,0.0209591633475138,0.877032734876161,2.11419426421654,0.00541133478027982,0.0193045772479523,1.23118243485567,1.02935780466546,0.43011491975882
1,50,0.0264862845267741,0.888583931022992,2.13248143657377,0.0052699138273901,0.0193045772479523,1.23118243485567,1.03594065900847,0.43011491975882
1,51,0.0264028836229365,0.914320532790936,2.15156538584333,0.00555238816943861,0.0193045772479523,1.23118243485567,1.05060756437214,0.43011491975882
1,52,0.0280009328624907,0.905963264926645,2.16954937004168,0.0052808372481613,0.0193045772479523,1.23118243485567,1.0458448821047,0.43011491975882
1,53,0.0330845604607746,0.958449766276076,2.18732623699848,0.00537179297595729,0.0193045772479523,1.23118243485567,1.0757561561378,0.43011491975882
1,54,0.0301880747838203,0.964639291601508,2.20480644646037,0.00479869558429327,0.0193045772479523,1.23118243485567,1.07928347427453,0.43011491975882
1,55,0.0255247897829721,0.95529853832042,2.22093493656971,0.00479573401490887,0.0193045772479523,1.23118243485567,1.07396031834143,0.43011491975882
1,56,0.0258793688766885,0.962795840331109,2.23792645554104,0.00520140587964333,0.0193045772479523,1.23118243485567,1.07823291889938,0.43011491975882
1,57,0.027992476624973,0.982662602985814,2.25447305666499,0.00449161157098649,0.0193045772479523,1.23118243485567,1.08955469052899,0.43011491975882
1,58,0.0324450882134399,0.991911907636403,2.27123812012556,0.00487905382849125,0.0193045772479523,1.23118243485567,1.09482573125197,0.43011491975882
1,59,0.0274058328813511,1.01399971358294,2.28852265425472,0.00561470072329262,0.0193045772479523,1.23118243485567,1.10741324231616,0.43011491975882
1,60,0.0262625612050508,0.983246766414698,2.30727117109844,0.00564731105821794,0.0193045772479523,1.23118243485567,1.08988759655154,0.43011491975882
1,61,0.0263728586011565,1.02562678229463,2.3285052375828,0.00592300173177225,0.0193045772479523,1.23118243485567,1.11403933530189,0.43011491975882
1,62,0.03019389909057,1.04252693894765,2.34692015680011,0.00541871197569815,0.0193045772479523,1.23118243485567,1.12367048243219,0.43011491975882
1,63,0.0246431054963817,1.0523688443726,2.36903575954283,0.00709732096086788,0.0193045772479523,1.23118243485567,1.12927923749501,0.43011491975882
1,64,0.0251106095956711,0.96684402538892,2.38856702241333,0.00506090140971837,0.0193045772479523,1.23118243485567,1.08053991916588,0.43011491975882
1,65,0.0336400110953005,1.01192285215138,2.41013546835634,0.00631249696660402,0.0193045772479523,1.23118243485567,1.10622966997259,0.43011491975882
1,66,0.0303704609991309,1.06716592502643,2.43088518102592,0.00633327208037837,0.0193045772479523,1.23118243485567,1.13771187299075,0.43011491975882
1,67,0.0337848410600056,1.0576650400587,2.45355740129827,0.00698225911195015,0.0193045772479523,1.23118243485567,1.13229746039856,0.43011491975882
1,68,0.0314896172152019,1.0650091264143,2.47556598413157,0.00632148701929359,0.0193045772479523,1.23118243485567,1.13648274564062,0.43011491975882
1,69,0.0307384671483618,1.09555238323305,2.49724584081209,0.00597672444860483,0.0193045772479523,1.23118243485567,1.1538888920036,0.43011491975882
1,70,0.0250792285721478,1.11383486677347,2.51713639457207,0.00548813397943709,0.0193045772479523,1.23118243485567,1.16430780660304,0.43011491975882
1,71,0.0308400552363856,1.09727442826363,2.53757313364465,0.00645246028635437,0.0193045772479523,1.23118243485567,1.15487025977403,0.43011491975882
1,72,0.0314653609882384,1.08336894858284,2.55904980219281,0.00610597710087853,0.0193045772479523,1.23118243485567,1.14694573437035,0.43011491975882
1,73,0.0395744839368106,1.10888769754411,2.58315009874326,0.00730810652270917,0.0193045772479523,1.23118243485567,1.1614884886698,0.43011491975882
1,74,0.0348855801355092,1.09848596672587,2.60935731603564,0.00682716569239146,0.0193045772479523,1.23118243485567,1.1555606974678,0.43011491975882
1,75,0.0381030426757598,1.14104154516262,2.63465300693309,0.00734460145008159,0.0193045772479523,1.23118243485567,1.17981248669993,0.43011491975882
1,76,0.0330605506919949,1.17320727203473,2.66078293080782,0.00748864050707772,0.0193045772479523,1.23118243485567,1.19814325453946,0.43011491975882
1,77,0.0418390468810288,1.18571441632383,2.68663222009086,0.00692629178444243,0.0193045772479523,1.23118243485567,1.20527088946625,0.43011491975882
1,78,0.0337945154282666,1.22142474333894,2.71289562992334,0.00948200366091726,0.0193045772479523,1.23118243485567,1.22562167204269,0.43011491975882
1,79,0.0349224172493971,1.1996776056865,2.74272679857078,0.00724884941229828,0.0193045772479523,1.23118243485567,1.21322830275661,0.43011491975882
1,80,0.0389218821222112,1.24832278789662,2.76798628289739,0.00781810077002499,0.0193045772479523,1.23118243485567,1.24095046632377,0.43011491975882
1,81,0.0439129091073279,1.23008888757187,2.79573354624125,0.00931052510301032,0.0193045772479523,1.23118243485567,1.23055923857409,0.43011491975882
1,82,0.041146400515797,1.37422033317047,2.82746788781569,0.00852336077356449,0.0193045772479523,1.23118243485567,1.31269759901433,0.43011491975882
1,83,0.0452903895584901,1.34444494978688,2.85884151198922,0.00984949793706409,0.0193045772479523,1.23118243485567,1.29572905226556,0.43011491975882
1,84,0.051430158899238,1.31410560651271,2.89074025137791,0.00987853385186186,0.0193045772479523,1.23118243485567,1.2784391131893,0.43011491975882
1,85,0.0495468183647866,1.36373755190466,2.928335836275,0.0100403946134479,0.0193045772479523,1.23118243485567,1.30672361837151,0.43011491975882
1,86,0.0431891447985994,1.30755764999504,2.96855376481048,0.0124294559756773,0.0193045772479523,1.23118243485567,1.27470753046381,0.43011491975882
1,87,0.0471287329621272,1.34681144362227,3.00932899128067,0.0131062284547552,0.0193045772479523,1.23118243485567,1.29707768179483,0.43011491975882
1,88,0.0436746579211825,1.39278079379012,3.04891352431196,0.0121888955224759,0.0193045772479523,1.23118243485567,1.32327492860387,0.43011491975882
1,89,0.0569991529205724,1.56309891588628,3.09454778778337,0.0141949264877596,0.0193045772479523,1.23118243485567,1.42033668528117,0.43011491975882
1,90,0.0565796515944667,1.5658798400153,3.14359414744491,0.0149325003942072,0.0193045772479523,1.23118243485567,1.42192149245158,0.43011491975882
1,91,0.0515819782396363,1.48197716599293,3.19473986949864,0.0137242887974063,0.0193045772479523,1.23118243485567,1.37410661033389,0.43011491975882
1,92,0.0495885515567637,1.53865027271924,3.2457405938676,0.0154930503551115,0.0193045772479523,1.23118243485567,1.40640376830813,0.43011491975882
1,93,0.0632808598946172,1.67893657243776,3.30428929644708,0.01968637019097,0.0193045772479523,1.23118243485567,1.48635083747996,0.43011491975882
1,94,0.0509210772457521,1.53453821451785,3.37041033725871,0.0203583088988299,0.0193045772479523,1.23118243485567,1.40406036769008,0.43011491975882
1,95,0.0788512069574327,1.67552956362725,3.45944842456593,0.0288050455454487,0.0193045772479523,1.23118243485567,1.4844092339906,0.43011491975882
1,96,0.0739470029822489,1.95729446081372,3.5584991523903,0.0294396855170183,0.0193045772479523,1.23118243485567,1.64498284503286,0.43011491975882
1,97,0.0911311884764742,2.10137946778819,3.68353558143864,0.0403671111041486,0.0193045772479523,1.23118243485567,1.72709474079406,0.43011491975882
1,98,0.0994065711047477,2.35248360811815,3.84644123867414,0.0563412684657684,0.0193045772479523,1.23118243485567,1.87019524395489,0.43011491975882
1,99,0.117891071494883,2.60461146550868,4.0753457714572,0.0816313763755332,0.0193045772479523,1.23118243485567,2.01387914819492,0.43011491975882
1,100,0.726220998735452,5.52216927789542,4.67602544397282,0.491705180273384,0.0193045772479523,1.23118243485567,3.67655181621522,0.43011491975882
2,1,0.0139237597856816,0.226674422545689,-0.0490744297556402,0.336728938657063,0.0145234930357752,1.22860680097111,0.6576204870959,0.43011491975882
2,2,0.0175176795466278,0.351586560663881,0.407079710795417,0.0743920165669527,0.0145234930357752,1.22860680097111,0.728806050950484,0.43011491975882
2,3,0.0161241244753202,0.372274173325264,0.607720436763537,0.0450322061761346,0.0145234930357752,1.22860680097111,0.740595612752015,0.43011491975882
2,4,0.0168057834085841,0.423831121516356,0.746346678248082,0.0373028270940495,0.0145234930357752,1.22860680097111,0.769977148308885,0.43011491975882
2,5,0.0210495822925469,0.458783667087632,0.850128399336597,0.0248569724007432,0.0145234930357752,1.22860680097111,0.789896082546405,0.43011491975882
2,6,0.0242878378955526,0.507456018652147,0.933998155537385,0.0251617759451333,0.0145234930357752,1.22860680097111,0.817633729523276,0.43011491975882
2,7,0.0236640749972304,0.503825563512659,1.00269883912802,0.015211995385733,0.0145234930357752,1.22860680097111,0.815564787304797,0.43011491975882
2,8,0.0267137902909034,0.509551659705986,1.06243712930641,0.0168488105849048,0.0145234930357752,1.22860680097111,0.8188280040934,0.43011491975882
2,9,0.0262946648836879,0.526952467329031,1.1120721152443,0.0144775792375001,0.0145234930357752,1.22860680097111,0.82874446474192,0.43011491975882
2,10,0.022742109173571,0.578502146127617,1.1553795975586,0.00982955158958102,0.0145234930357752,1.22860680097111,0.858121857580459,0.43011491975882
2,11,0.021164395178856,0.627558235242399,1.19095472111613,0.00984714907328424,0.0145234930357752,1.22860680097111,0.886078190861955,0.43011491975882
2,12,0.0202500899824918,0.557794871051785,1.22828200431831,0.0108102432539508,0.0145234930357752,1.22860680097111,0.846321090462293,0.43011491975882
2,13,0.0226867472284822,0.664371007824054,1.26530617286035,0.011064749304822,0.0145234930357752,1.22860680097111,0.907057240718552,0.43011491975882
2,14,0.0266793868988823,0.603225593004885,1.29945484498418,0.00900497496421204,0.0145234930357752,1.22860680097111,0.87221138108795,0.43011491975882
2,15,0.0235369260510556,0.698146751112095,1.33013095488144,0.00879796006055688,0.0145234930357752,1.22860680097111,0.926305532892463,0.43011491975882
2,16,0.0244657154436849,0.644767591019465,1.35927129688548,0.0074848804972775,0.0145234930357752,1.22860680097111,0.895885545959868,0.43011491975882
2,17,0.0321543266513874,0.66222787942085,1.38824502143631,0.00834310390597931,0.0145234930357752,1.22860680097111,0.905835903816525,0.43011491975882
2,18,0.0280435457450995,0.653177566316733,1.41608275259896,0.00793839938952194,0.0145234930357752,1.22860680097111,0.900678265406978,0.43011491975882
2,19,0.0253755264670248,0.682073457076875,1.44241106,0.00734536494042488,0.0145234930357752,1.22860680097111,0.917145602431461,0.43011491975882
2,20,0.030599963602111,0.6795465892812,1.46874635808952,0.00771250168550647,0.0145234930357752,1.22860680097111,0.915705578174964,0.43011491975882
2,21,0.0308547978194696,0.71926212765074,1.49252790385317,0.00674793936753904,0.0145234930357752,1.22860680097111,0.938338870945511,0.43011491975882
2,22,0.0289735955210122,0.69957754130343,1.51764917976973,0.00721280588296852,0.0145234930357752,1.22860680097111,0.92712091887546,0.43011491975882
2,23,0.0208456604742017,0.768348531989378,1.54086579394071,0.00522109502639424,0.0145234930357752,1.22860680097111,0.966312480420787,0.43011491975882
2,24,0.0342567601384951,0.720449559647565,1.56240352851,0.00703639733593025,0.0145234930357752,1.22860680097111,0.939015570724303,0.43011491975882
2,25,0.0275427450851244,0.698823514310296,1.58669262752802,0.00689619653300992,0.0145234930357752,1.22860680097111,0.926691210141974,0.43011491975882
2,26,0.0295582845995666,0.716581060518831,1.60983541044995,0.00807884100095551,0.0145234930357752,1.22860680097111,0.936810970787911,0.43011491975882
2,27,0.0298985609876307,0.697074663292071,1.63284473982972,0.00632181686496191,0.0145234930357752,1.22860680097111,0.925694566039123,0.43011491975882
2,28,0.0357424718391623,0.764021208723526,1.6542815840203,0.00566493484430131,0.0145234930357752,1.22860680097111,0.963846403454197,0.43011491975882
2,29,0.034485372664342,0.744452499310925,1.6731359911986,0.00550707682316751,0.0145234930357752,1.22860680097111,0.952694487920381,0.43011491975882
2,30,0.0246377254835031,0.778621337431343,1.69309033040611,0.00606922255789387,0.0145234930357752,1.22860680097111,0.972166798974383,0.43011491975882
2,31,0.034140939073092,0.735398587506902,1.71463953667395,0.00576345709603341,0.0145234930357752,1.22860680097111,0.947534798665449,0.43011491975882
2,32,0.0410263805271615,0.810613168271371,1.73476874811566,0.00579032148070159,0.0145234930357752,1.22860680097111,0.990398466059715,0.43011491975882
2,33,0.0350361279667525,0.809683235020939,1.75228910422704,0.00470706729232336,0.0145234930357752,1.22860680097111,0.989868510974674,0.43011491975882
2,34,0.0257127539380735,0.861717992378849,1.77131224208816,0.00588962513288308,0.0145234930357752,1.22860680097111,1.01952234284692,0.43011491975882
2,35,0.0325599298098615,0.836628766225988,1.78970150832935,0.00488926674108159,0.0145234930357752,1.22860680097111,1.0052243671876,0.43011491975882
2,36,0.0323786243597866,0.835005662896304,1.80930105946452,0.00502730770643436,0.0145234930357752,1.22860680097111,1.00429938481633,0.43011491975882
2,37,0.028178575072005,0.816794113634662,1.82567134150604,0.00501204183880944,0.0145234930357752,1.22860680097111,0.99392089460404,0.43011491975882
2,38,0.0325484165670648,0.829814545353355,1.84364060170385,0.00538111738929254,0.0145234930357752,1.22860680097111,1.00134104437882,0.43011491975882
2,39,0.0326853306024113,0.842994180523976,1.85867411471358,0.00386087958359321,0.0145234930357752,1.22860680097111,1.00885192182558,0.43011491975882
2,40,0.0377168915632238,0.812372224806382,1.87573765296524,0.00499061185741816,0.0145234930357752,1.22860680097111,0.991400926134319,0.43011491975882
2,41,0.0421598846423725,0.870236863455766,1.89378317408371,0.00542778600069587,0.0145234930357752,1.22860680097111,1.02437712037415,0.43011491975882
2,42,0.0393501900531933,0.827405412143492,1.91148130036422,0.00486958872338906,0.0145234930357752,1.22860680097111,0.999968115306208,0.43011491975882
2,43,0.0334553568991083,0.859433061657943,1.92977188911185,0.0051751177800115,0.0145234930357752,1.22860680097111,1.01822019491969,0.43011491975882
2,44,0.0333855451764184,0.887528303760685,1.9484328162598,0.00605350088587212,0.0145234930357752,1.22860680097111,1.0342312542198,0.43011491975882
2,45,0.0340953427242398,0.889559499031498,1.96680569025067,0.00431370036659841,0.0145234930357752,1.22860680097111,1.0353888020997,0.43011491975882
2,46,0.0422730120633968,0.900030311007744,1.98220564469237,0.00486554826023258,0.0145234930357752,1.22860680097111,1.04135596162297,0.43011491975882
2,47,0.0369197839825383,0.853553225769131,1.99999245849068,0.00577005703011955,0.0145234930357752,1.22860680097111,1.01486936417239,0.43011491975882
2,48,0.0324460402593687,0.870132214170266,2.0220501221218,0.00602955539555888,0.0145234930357752,1.22860680097111,1.02431748230769,0.43011491975882
2,49,0.0415381246012183,0.886713269026714,2.03986931478,0.00471905353783922,0.0145234930357752,1.22860680097111,1.03376677808504,0.43011491975882
